test,run,start,minute,stress_min,rds_ohm,package_temp_C,flange_temp_C,drain_current_A,drain_source_V,samples
6,2,2010-02-23T15:43:50.768000,29,88.0,,32.03374,27.21948,0.06806,5.5795,0
6,2,2010-02-23T15:43:50.768000,30,89.0,,31.89411,27.1199,0.06796,5.57956,0
6,2,2010-02-23T15:43:50.768000,31,90.0,,31.62658,27.06996,0.06785,5.57946,0
6,2,2010-02-23T15:43:50.768000,32,91.0,,31.44777,27.07385,0.06762,5.57948,0
6,2,2010-02-23T15:43:50.768000,33,92.0,,31.51843,27.05503,0.06776,5.57957,0
6,2,2010-02-23T15:43:50.768000,34,93.0,,31.36374,27.00655,0.06776,5.57952,0
6,2,2010-02-23T15:43:50.768000,35,94.0,,31.27292,26.95901,0.06755,5.57951,0
6,2,2010-02-23T15:43:50.768000,36,95.0,,31.20727,26.8795,0.0672,5.57957,0
6,2,2010-02-23T15:43:50.768000,37,96.0,,31.14106,26.83866,0.06695,5.57969,0
6,2,2010-02-23T15:43:50.768000,38,97.0,,30.99179,26.81892,0.06692,5.57958,0
6,2,2010-02-23T15:43:50.768000,39,98.0,,30.97034,26.7614,0.06693,5.57973,0
6,2,2010-02-23T15:43:50.768000,40,99.0,,30.98054,26.72038,0.06694,5.57962,0
6,2,2010-02-23T15:43:50.768000,41,100.0,,30.86357,26.70338,0.06709,5.57962,0
6,2,2010-02-23T15:43:50.768000,42,101.0,,30.87102,26.69226,0.06685,5.57953,0
6,2,2010-02-23T15:43:50.768000,43,102.0,,30.87013,26.67502,0.06671,5.57957,0
6,2,2010-02-23T15:43:50.768000,44,103.0,,30.68468,26.62218,0.06672,5.57951,0
6,2,2010-02-23T15:43:50.768000,45,104.0,,30.67991,26.59198,0.06651,5.57963,0
6,2,2010-02-23T15:43:50.768000,46,105.0,,30.73625,26.57536,0.06652,5.5795,0
6,2,2010-02-23T15:43:50.768000,47,106.0,,30.69448,26.56602,0.06669,5.57964,0
6,2,2010-02-23T15:43:50.768000,48,107.0,,30.64235,26.54006,0.06635,5.57957,0
6,2,2010-02-23T15:43:50.768000,49,108.0,,30.58382,26.50714,0.06627,5.57964,0
6,2,2010-02-23T15:43:50.768000,50,109.0,,30.54813,26.49687,0.06626,5.57974,0
6,2,2010-02-23T15:43:50.768000,51,110.0,,30.54521,26.49762,0.06629,5.57957,0
6,2,2010-02-23T15:43:50.768000,52,111.0,,30.59435,26.5262,0.06631,5.57957,0
6,2,2010-02-23T15:43:50.768000,53,112.0,,30.3668,26.55144,0.06603,5.57962,0
6,2,2010-02-23T15:43:50.768000,54,113.0,,30.41076,26.5774,0.06591,5.57959,0
6,2,2010-02-23T15:43:50.768000,55,114.0,,30.46022,26.609,0.0661,5.57955,0
6,2,2010-02-23T15:43:50.768000,56,115.0,,30.35895,26.69312,0.06608,5.57955,0
6,2,2010-02-23T15:43:50.768000,57,116.0,,30.3732,26.71748,0.06619,5.5797,0
6,2,2010-02-23T15:43:50.768000,58,117.0,,30.42832,26.71223,0.06655,5.57961,0
6,2,2010-02-23T15:43:50.768000,59,118.0,,30.38388,26.70666,0.06657,5.57956,0
6,2,2010-02-23T15:43:50.768000,60,119.0,,30.38291,26.67361,0.06669,5.57965,0
6,2,2010-02-23T15:43:50.768000,61,120.0,,30.46532,26.62243,0.06653,5.57961,0
6,2,2010-02-23T15:43:50.768000,62,121.0,,30.41392,26.60113,0.0663,5.57964,0
6,2,2010-02-23T15:43:50.768000,63,122.0,,30.4467,26.55928,0.06606,5.5797,0
6,2,2010-02-23T15:43:50.768000,64,123.0,,30.36559,26.53839,0.06643,5.57968,0
6,2,2010-02-23T15:43:50.768000,65,124.0,,30.42849,26.53001,0.06636,5.57963,0
6,2,2010-02-23T15:43:50.768000,66,125.0,,30.38251,26.51507,0.06646,5.57961,0
6,2,2010-02-23T15:43:50.768000,67,126.0,,30.37636,26.50375,0.06614,5.5795,0
6,2,2010-02-23T15:43:50.768000,68,127.0,,30.36899,26.48586,0.0659,5.57974,0
6,2,2010-02-23T15:43:50.768000,69,128.0,,30.31678,26.46745,0.06592,5.57961,0
6,2,2010-02-23T15:43:50.768000,70,129.0,,30.2687,26.47675,0.06605,5.57964,0
6,2,2010-02-23T15:43:50.768000,71,130.0,,30.26999,26.46289,0.06599,5.57965,0
6,2,2010-02-23T15:43:50.768000,72,131.0,,30.2449,26.43708,0.06585,5.57968,0
6,2,2010-02-23T15:43:50.768000,73,132.0,,30.28497,26.43375,0.06569,5.57964,0
6,2,2010-02-23T15:43:50.768000,74,133.0,,30.29436,26.42685,0.0662,5.57971,0
6,2,2010-02-23T15:43:50.768000,75,134.0,,30.24692,26.40179,0.06654,5.57966,0
6,2,2010-02-23T15:43:50.768000,76,135.0,,30.20321,26.39623,0.06603,5.57953,0
6,2,2010-02-23T15:43:50.768000,77,136.0,,30.20313,26.40301,0.0661,5.5798,0
6,2,2010-02-23T15:43:50.768000,78,137.0,,30.16751,26.45741,0.06605,5.57964,0
6,2,2010-02-23T15:43:50.768000,79,138.0,,30.13967,26.53824,0.06636,5.57971,0
6,2,2010-02-23T15:43:50.768000,80,139.0,,30.14404,26.59614,0.06664,5.57971,0
6,2,2010-02-23T15:43:50.768000,81,140.0,,30.12356,26.64837,0.06644,5.57975,0
6,2,2010-02-23T15:43:50.768000,82,141.0,,30.29314,26.64243,0.06441,5.57976,0
6,2,2010-02-23T15:43:50.768000,83,142.0,,30.17439,26.6389,0.06476,5.57966,0
6,2,2010-02-23T15:43:50.768000,84,143.0,,30.24045,26.64048,0.06487,5.57966,0
6,2,2010-02-23T15:43:50.768000,85,144.0,,30.30715,26.61225,0.06491,5.57966,0
6,2,2010-02-23T15:43:50.768000,86,145.0,,30.28991,26.53398,0.06519,5.57966,0
6,2,2010-02-23T15:43:50.768000,87,146.0,,30.33151,26.52262,0.06558,5.57961,0
6,2,2010-02-23T15:43:50.768000,88,147.0,,30.18654,26.51627,0.06567,5.57973,0
6,2,2010-02-23T15:43:50.768000,89,148.0,,30.15812,26.51717,0.06547,5.57964,0
6,2,2010-02-23T15:43:50.768000,90,149.0,,30.35798,26.49596,0.06564,5.57967,0
6,2,2010-02-23T15:43:50.768000,91,150.0,,30.22547,26.47341,0.06547,5.57951,0
6,2,2010-02-23T15:43:50.768000,92,151.0,,30.22458,26.46563,0.06545,5.57973,0
6,2,2010-02-23T15:43:50.768000,93,152.0,,30.27954,26.45905,0.06564,5.57959,0
6,2,2010-02-23T15:43:50.768000,94,153.0,,30.37571,26.47152,0.06554,5.57959,0
6,2,2010-02-23T15:43:50.768000,95,154.0,,30.216,26.42685,0.06559,5.5797,0
6,2,2010-02-23T15:43:50.768000,96,155.0,,30.1918,26.41275,0.06549,5.57959,0
6,2,2010-02-23T15:43:50.768000,97,156.0,,30.24312,26.4155,0.06523,5.57968,0
6,2,2010-02-23T15:43:50.768000,98,157.0,,30.26012,26.40379,0.06528,5.57975,0
6,2,2010-02-23T15:43:50.768000,99,158.0,,30.39935,26.36141,0.06524,5.57977,0
6,2,2010-02-23T15:43:50.768000,100,159.0,,30.21131,26.33172,0.06506,5.57968,0
6,2,2010-02-23T15:43:50.768000,101,160.0,,30.07572,26.35268,0.0651,5.57973,0
6,2,2010-02-23T15:43:50.768000,102,161.0,,30.08552,26.38992,0.06541,5.57985,0
6,2,2010-02-23T15:43:50.768000,103,162.0,,30.0928,26.41318,0.06534,5.57984,0
6,2,2010-02-23T15:43:50.768000,104,163.0,,30.01323,26.50075,0.06558,5.57962,0
6,2,2010-02-23T15:43:50.768000,105,164.0,,30.09758,26.57446,0.06558,5.57982,0
6,2,2010-02-23T15:43:50.768000,106,165.0,,30.2415,26.57713,0.06569,5.57976,0
6,2,2010-02-23T15:43:50.768000,107,166.0,,30.2738,26.57617,0.06554,5.57964,0
6,2,2010-02-23T15:43:50.768000,108,167.0,,30.22474,26.55724,0.06562,5.5798,0
6,2,2010-02-23T15:43:50.768000,109,168.0,,30.22369,26.52765,0.06577,5.57968,0
6,2,2010-02-23T15:43:50.768000,110,169.0,,30.21438,26.5207,0.06597,5.57983,0
6,2,2010-02-23T15:43:50.768000,111,170.0,,30.20127,26.51508,0.06608,5.57963,0
6,2,2010-02-23T15:43:50.768000,112,171.0,,30.20248,26.50391,0.0659,5.57971,0
6,2,2010-02-23T15:43:50.768000,113,172.0,,30.14048,26.48534,0.06568,5.57973,0
6,2,2010-02-23T15:43:50.768000,114,173.0,,30.08689,26.47988,0.06564,5.57974,0
6,2,2010-02-23T15:43:50.768000,115,174.0,,30.13214,26.49137,0.0656,5.57964,0
6,2,2010-02-23T15:43:50.768000,116,175.0,,30.16023,26.50232,0.06571,5.57967,0
6,2,2010-02-23T15:43:50.768000,117,176.0,,30.21552,26.49044,0.06562,5.57968,0
6,2,2010-02-23T15:43:50.768000,118,177.0,,30.22523,26.46995,0.06558,5.57962,0
6,2,2010-02-23T15:43:50.768000,119,178.0,,30.19164,26.45208,0.06579,5.57962,0
6,2,2010-02-23T15:43:50.768000,120,179.0,,30.23276,26.43399,0.06575,5.57968,0
6,2,2010-02-23T15:43:50.768000,121,180.0,,30.20062,26.40087,0.0659,5.57964,0
6,2,2010-02-23T15:43:50.768000,122,181.0,,30.29241,26.39706,0.06562,5.57969,0
6,2,2010-02-23T15:43:50.768000,123,182.0,,30.18621,26.35044,0.06571,5.57971,0
6,2,2010-02-23T15:43:50.768000,124,183.0,,30.19301,26.34083,0.06603,5.57979,0
6,2,2010-02-23T15:43:50.768000,125,184.0,,30.13886,26.3336,0.0659,5.5798,0
6,2,2010-02-23T15:43:50.768000,126,185.0,,30.11927,26.32592,0.06579,5.57969,0
6,2,2010-02-23T15:43:50.768000,127,186.0,,30.13222,26.39106,0.06575,5.5798,0
6,2,2010-02-23T15:43:50.768000,128,187.0,,30.16743,26.41891,0.06579,5.57977,0
6,2,2010-02-23T15:43:50.768000,129,188.0,,30.10268,26.47218,0.06617,5.57975,0
6,2,2010-02-23T15:43:50.768000,130,189.0,,30.16201,26.4894,0.0662,5.57973,0
6,2,2010-02-23T15:43:50.768000,131,190.0,,30.23332,26.50708,0.06601,5.57986,0
6,2,2010-02-23T15:43:50.768000,132,191.0,,30.20629,26.48298,0.06588,5.57973,0
6,2,2010-02-23T15:43:50.768000,133,192.0,,30.17359,26.43438,0.06592,5.57973,0
6,2,2010-02-23T15:43:50.768000,134,193.0,,30.1786,26.38638,0.06575,5.57975,0
6,2,2010-02-23T15:43:50.768000,135,194.0,,30.18702,26.3564,0.06582,5.5797,0
6,2,2010-02-23T15:43:50.768000,136,195.0,,30.15772,26.34816,0.06592,5.57976,0
7,1,2010-02-24T09:37:07.685000,0,0.0,,38.07139,40.66601,0.03921,5.57984,0
7,1,2010-02-24T09:37:07.685000,1,1.0,,49.10532,96.89061,0.03939,5.57941,0
7,1,2010-02-24T09:37:07.685000,2,2.0,,98.0594,149.65566,0.03963,5.57919,0
7,1,2010-02-24T09:37:07.685000,3,3.0,,104.29359,183.73782,2.97198,4.83312,0
7,1,2010-02-24T09:37:07.685000,4,4.0,,146.03547,245.63966,2.62711,4.89781,0
7,1,2010-02-24T09:37:07.685000,5,5.0,,154.14506,264.90425,2.47397,4.92989,0
7,1,2010-02-24T09:37:07.685000,6,6.0,,167.95947,278.07884,2.40366,4.94376,0
7,1,2010-02-24T09:37:07.685000,7,7.0,,168.78157,278.22582,2.37889,4.95383,0
7,1,2010-02-24T09:37:07.685000,8,8.0,,169.2904,278.26771,2.40092,4.94433,0
7,1,2010-02-24T09:37:07.685000,9,9.0,,169.49147,278.31787,2.37712,4.94827,0
7,1,2010-02-24T09:37:07.685000,10,10.0,1.97294,169.81631,278.25958,2.37373,4.94952,5
7,1,2010-02-24T09:37:07.685000,11,11.0,2.02745,170.41508,278.32018,2.39939,4.93891,107
7,1,2010-02-24T09:37:07.685000,12,12.0,2.02764,170.25011,278.54391,2.40302,4.93655,100
7,1,2010-02-24T09:37:07.685000,13,13.0,2.04738,170.46689,278.3406,2.38288,4.94018,115
7,1,2010-02-24T09:37:07.685000,14,14.0,2.02694,170.86871,278.24016,2.39132,4.93509,115
7,1,2010-02-24T09:37:07.685000,15,15.0,2.03234,170.96261,278.20685,2.39469,4.93246,117
7,1,2010-02-24T09:37:07.685000,16,16.0,2.03077,171.07286,278.33553,2.39803,4.92853,117
7,1,2010-02-24T09:37:07.685000,17,17.0,2.04124,171.19929,278.29149,2.3913,4.92985,116
7,1,2010-02-24T09:37:07.685000,18,18.0,2.03224,171.28218,278.32191,2.39652,4.92925,117
7,1,2010-02-24T09:37:07.685000,19,19.0,2.03486,171.04541,278.28881,2.37293,4.93633,116
7,1,2010-02-24T09:37:07.685000,20,20.0,2.07073,171.30534,278.3559,2.36156,4.94144,115
7,1,2010-02-24T09:37:07.685000,21,21.0,2.04438,171.43963,278.3267,2.38511,4.93388,116
7,1,2010-02-24T09:37:07.685000,22,22.0,2.05383,171.42093,278.23602,2.36907,4.93671,116
7,1,2010-02-24T09:37:07.685000,23,23.0,2.03944,171.83287,278.33843,2.37861,4.93087,115
7,1,2010-02-24T09:37:07.685000,24,24.0,2.06077,171.80915,278.2717,2.37682,4.93741,117
7,1,2010-02-24T09:37:07.685000,25,25.0,2.04857,171.82016,278.27618,2.38327,4.93384,116
7,1,2010-02-24T09:37:07.685000,26,26.0,2.03296,171.88718,278.23673,2.40015,4.92716,117
7,1,2010-02-24T09:37:07.685000,27,27.0,2.04168,172.01071,278.27555,2.36198,4.93912,116
7,1,2010-02-24T09:37:07.685000,28,28.0,2.03824,172.26909,278.25528,2.39024,4.92896,117
7,1,2010-02-24T09:37:07.685000,29,29.0,2.06064,172.03297,278.32636,2.35757,4.94075,116
7,1,2010-02-24T09:37:07.685000,30,30.0,2.064,172.19057,278.30682,2.35938,4.93974,117
7,1,2010-02-24T09:37:07.685000,31,31.0,2.04546,172.26731,278.20148,2.38754,4.93272,118
7,1,2010-02-24T09:37:07.685000,32,32.0,2.05078,172.04017,278.28707,2.3703,4.93707,117
7,1,2010-02-24T09:37:07.685000,33,33.0,2.07997,172.35449,278.25894,2.33507,4.94868,116
7,1,2010-02-24T09:37:07.685000,34,34.0,2.06594,172.55759,278.25202,2.35908,4.93816,117
7,1,2010-02-24T09:37:07.685000,35,35.0,2.0626,172.28795,278.19471,2.36419,4.93815,118
7,1,2010-02-24T09:37:07.685000,36,36.0,2.08516,172.92849,278.29328,2.35202,4.94253,117
7,1,2010-02-24T09:37:07.685000,37,37.0,2.08525,172.34793,278.26788,2.33761,4.94824,116
7,1,2010-02-24T09:37:07.685000,38,38.0,2.08735,172.35587,278.26705,2.34755,4.9416,119
7,1,2010-02-24T09:37:07.685000,39,39.0,2.08305,172.3931,278.20821,2.34914,4.94113,116
7,1,2010-02-24T09:37:07.685000,40,40.0,2.08591,172.58389,278.2256,2.34001,4.94582,118
7,1,2010-02-24T09:37:07.685000,41,41.0,2.08308,172.51485,278.19409,2.34438,4.94676,117
7,1,2010-02-24T09:37:07.685000,42,42.0,2.07312,172.46239,278.3419,2.34696,4.94271,116
7,1,2010-02-24T09:37:07.685000,43,43.0,2.08072,172.73324,278.33758,2.35001,4.94355,119
7,1,2010-02-24T09:37:07.685000,44,44.0,2.08735,172.84001,278.30501,2.33587,4.94707,116
7,1,2010-02-24T09:37:07.685000,45,45.0,2.08614,172.80318,278.29773,2.33636,4.94286,118
7,1,2010-02-24T09:37:07.685000,46,46.0,2.38607,172.391,277.27041,2.08044,5.0147,125
7,1,2010-02-24T09:37:07.685000,47,47.0,2.29998,173.00344,277.92699,2.14578,4.99341,124
7,1,2010-02-24T09:37:07.685000,48,48.0,2.24062,172.798,278.06082,2.19785,4.98361,121
7,1,2010-02-24T09:37:07.685000,49,49.0,2.31088,173.57703,278.12371,2.14088,4.99667,123
7,1,2010-02-24T09:37:07.685000,50,50.0,2.29028,173.91183,278.06244,2.15192,4.99339,124
7,1,2010-02-24T09:37:07.685000,51,51.0,2.30343,174.11404,278.14532,2.1521,4.99916,123
7,1,2010-02-24T09:37:07.685000,52,52.0,2.35567,174.43653,278.14632,2.10969,5.00656,125
7,1,2010-02-24T09:37:07.685000,53,53.0,2.31628,174.45596,278.12956,2.12667,5.00214,123
7,1,2010-02-24T09:37:07.685000,54,54.0,2.34026,174.94536,277.98099,2.11373,5.0083,124
7,1,2010-02-24T09:37:07.685000,55,55.0,2.37016,174.91282,278.00676,2.08483,5.01111,124
7,1,2010-02-24T09:37:07.685000,56,56.0,2.38035,174.85405,277.97485,2.08837,5.01439,125
7,1,2010-02-24T09:37:07.685000,57,57.0,2.41266,175.07642,278.05399,2.05599,5.01964,126
7,1,2010-02-24T09:37:07.685000,58,58.0,2.37826,174.98843,277.91077,2.08442,5.01446,125
7,1,2010-02-24T09:37:07.685000,59,59.0,2.44875,175.22835,278.08816,2.03962,5.02783,126
7,1,2010-02-24T09:37:07.685000,60,60.0,2.37203,175.36726,277.99416,2.08442,5.01346,124
7,1,2010-02-24T09:37:07.685000,61,61.0,2.41024,175.37713,278.02714,2.06793,5.01762,124
7,1,2010-02-24T09:37:07.685000,62,62.0,2.64535,175.3773,278.20947,1.8924,5.06441,135
7,1,2010-02-24T09:37:07.685000,63,63.0,2.6739,175.5438,278.04966,1.86801,5.07177,138
7,1,2010-02-24T09:37:07.685000,64,64.0,2.59466,175.84258,277.96399,1.93092,5.05549,133
7,1,2010-02-24T09:37:07.685000,65,65.0,2.60652,176.00431,277.94625,1.92322,5.05504,130
7,1,2010-02-24T09:37:07.685000,66,66.0,2.60648,175.84371,277.7701,1.92874,5.05323,135
7,1,2010-02-24T09:37:07.685000,67,67.0,2.58229,176.45405,278.18381,1.94091,5.05221,131
7,1,2010-02-24T09:37:07.685000,68,68.0,2.52363,176.19227,277.93452,1.98807,5.03956,130
7,1,2010-02-24T09:37:07.685000,69,69.0,2.48561,176.79274,278.06712,2.00244,5.03091,127
7,1,2010-02-24T09:37:07.685000,70,70.0,2.45508,177.43044,278.07023,2.01992,5.02857,129
7,1,2010-02-24T09:37:07.685000,71,71.0,2.51669,177.70015,277.95199,1.98744,5.03569,129
7,1,2010-02-24T09:37:07.685000,72,72.0,2.6955,175.05108,269.44165,1.34727,5.2108,86
7,1,2010-02-24T09:37:07.685000,73,73.0,,160.86034,247.60084,1.19633,5.24979,0
7,1,2010-02-24T09:37:07.685000,74,74.0,3.24545,169.51843,264.82783,1.64316,5.1276,63
7,1,2010-02-24T09:37:07.685000,75,75.0,3.06937,172.40832,267.48253,1.58223,5.14282,82
7,1,2010-02-24T09:37:07.685000,76,76.0,2.6724,168.89133,266.19198,1.87421,5.06737,59
7,1,2010-02-24T09:37:07.685000,77,77.0,2.80037,164.30196,246.93339,0.94856,5.32247,27
7,1,2010-02-24T09:37:07.685000,78,78.0,,153.36578,234.11348,1.31156,5.22087,0
7,1,2010-02-24T09:37:07.685000,79,79.0,,163.07812,252.61568,1.28446,5.22331,0
7,1,2010-02-24T09:37:07.685000,80,80.0,,163.68757,253.59967,1.41761,5.19148,0
7,1,2010-02-24T09:37:07.685000,81,81.0,,167.2354,259.45986,1.51919,5.16291,0
7,1,2010-02-24T09:37:07.685000,82,82.0,3.18392,170.92796,266.09533,1.61476,5.13567,136
7,1,2010-02-24T09:37:07.685000,83,83.0,3.34344,176.73292,274.51478,1.54363,5.16009,150
7,1,2010-02-24T09:37:07.685000,84,84.0,2.80298,174.24209,270.8424,1.79414,5.08849,118
7,1,2010-02-24T09:37:07.685000,85,85.0,2.73547,178.87858,277.90663,1.85045,5.07475,137
7,1,2010-02-24T09:37:07.685000,86,86.0,2.73004,179.06055,277.86777,1.84922,5.07423,137
7,1,2010-02-24T09:37:07.685000,87,87.0,2.74974,179.08856,278.18,1.84046,5.07586,137
7,1,2010-02-24T09:37:07.685000,88,88.0,2.80377,179.49985,277.74492,1.8032,5.08679,138
7,1,2010-02-24T09:37:07.685000,89,89.0,2.77286,180.19025,278.02117,1.8227,5.07687,137
7,1,2010-02-24T09:37:07.685000,90,90.0,2.69579,179.87391,277.97557,1.86487,5.06788,137
7,1,2010-02-24T09:37:07.685000,91,91.0,2.65764,180.36266,278.03568,1.89059,5.05858,133
7,1,2010-02-24T09:37:07.685000,92,92.0,2.72461,181.17683,278.10412,1.85254,5.06986,135
7,1,2010-02-24T09:37:07.685000,93,93.0,2.73787,181.45723,278.08142,1.8383,5.07603,135
7,1,2010-02-24T09:37:07.685000,94,94.0,3.16077,179.50908,273.57712,1.60934,5.13315,143
7,1,2010-02-24T09:37:07.685000,95,95.0,2.93718,182.84725,277.67554,1.7343,5.10153,146
7,1,2010-02-24T09:37:07.685000,96,96.0,2.89493,183.12976,278.38035,1.75168,5.09766,139
7,1,2010-02-24T09:37:07.685000,97,97.0,2.87756,182.87162,277.98962,1.76549,5.09272,142
7,1,2010-02-24T09:37:07.685000,98,98.0,2.8623,182.72859,278.21614,1.77669,5.09124,141
7,1,2010-02-24T09:37:07.685000,99,99.0,2.8915,181.98015,275.81486,1.70481,5.11375,85
7,1,2010-02-24T09:37:07.685000,100,100.0,,114.47403,151.20357,0.04965,5.58059,0
7,1,2010-02-24T09:37:07.685000,101,101.0,,82.94769,93.42568,0.04906,5.58071,0
7,1,2010-02-24T09:37:07.685000,102,102.0,,69.56889,68.27604,0.04921,5.58071,0
7,1,2010-02-24T09:37:07.685000,103,103.0,,60.47801,54.41028,0.04872,5.58061,0
7,1,2010-02-24T09:37:07.685000,104,104.0,,53.61656,45.99973,0.04842,5.58067,0
7,1,2010-02-24T09:37:07.685000,105,105.0,,49.18643,40.60689,0.04812,5.58051,0
7,1,2010-02-24T09:37:07.685000,106,106.0,,45.87222,36.84136,0.0476,5.58065,0
7,1,2010-02-24T09:37:07.685000,107,107.0,,43.15363,34.19863,0.04737,5.58059,0
7,1,2010-02-24T09:37:07.685000,108,108.0,,40.99551,32.28456,0.0472,5.58069,0
7,1,2010-02-24T09:37:07.685000,109,109.0,,39.52803,30.88186,0.04693,5.58038,0
7,1,2010-02-24T09:37:07.685000,110,110.0,,38.26016,29.80327,0.04667,5.58065,0
7,1,2010-02-24T09:37:07.685000,111,111.0,,37.04831,28.93452,0.04603,5.58058,0
7,1,2010-02-24T09:37:07.685000,112,112.0,,36.18841,28.31959,0.04551,5.58078,0
7,1,2010-02-24T09:37:07.685000,113,113.0,,35.72653,27.79764,0.04491,5.58076,0
7,1,2010-02-24T09:37:07.685000,114,114.0,,35.00707,27.38704,0.04471,5.58105,0
7,1,2010-02-24T09:37:07.685000,115,115.0,,34.4432,27.08311,0.04453,5.58079,0
7,1,2010-02-24T09:37:07.685000,116,116.0,,33.78818,26.89099,0.04418,5.58047,0
7,1,2010-02-24T09:37:07.685000,117,117.0,,33.39858,26.72837,0.04426,5.58105,0
7,1,2010-02-24T09:37:07.685000,118,118.0,,33.17387,26.61278,0.04397,5.58114,0
7,1,2010-02-24T09:37:07.685000,119,119.0,,32.74898,26.52098,0.04389,5.58079,0
7,1,2010-02-24T09:37:07.685000,120,120.0,,32.55504,26.41807,0.04378,5.58057,0
7,1,2010-02-24T09:37:07.685000,121,121.0,,32.45968,26.28691,0.04343,5.58031,0
7,1,2010-02-24T09:37:07.685000,122,122.0,,32.15945,26.15875,0.04316,5.5812,0
7,1,2010-02-24T09:37:07.685000,123,123.0,,31.83874,26.08302,0.0432,5.58105,0
7,1,2010-02-24T09:37:07.685000,124,124.0,,31.79373,26.0009,0.04311,5.58069,0
7,1,2010-02-24T09:37:07.685000,125,125.0,,31.61419,25.95314,0.0433,5.58112,0
7,1,2010-02-24T09:37:07.685000,126,126.0,,31.52167,25.88916,0.04273,5.58053,0
7,1,2010-02-24T09:37:07.685000,127,127.0,,31.42688,25.85664,0.04236,5.58075,0
7,1,2010-02-24T09:37:07.685000,128,128.0,,31.2076,25.8063,0.04223,5.58103,0
7,1,2010-02-24T09:37:07.685000,129,129.0,,31.12835,25.76425,0.04219,5.58094,0
7,1,2010-02-24T09:37:07.685000,130,130.0,,31.13135,25.71146,0.04216,5.58091,0
7,1,2010-02-24T09:37:07.685000,131,131.0,,30.91813,25.6875,0.04201,5.58101,0
7,1,2010-02-24T09:37:07.685000,132,132.0,,30.80214,25.64439,0.04186,5.58102,0
7,1,2010-02-24T09:37:07.685000,133,133.0,,30.79598,25.62198,0.04199,5.5808,0
7,1,2010-02-24T09:37:07.685000,134,134.0,,30.68897,25.59523,0.04175,5.58077,0
7,1,2010-02-24T09:37:07.685000,135,135.0,,30.59265,25.5593,0.04188,5.58119,0
7,1,2010-02-24T09:37:07.685000,136,136.0,,30.53525,25.52997,0.0418,5.58042,0
7,1,2010-02-24T09:37:07.685000,137,137.0,,30.55533,25.50546,0.04167,5.58113,0
7,1,2010-02-24T09:37:07.685000,138,138.0,,30.3082,25.464,0.04156,5.58101,0
7,1,2010-02-24T09:37:07.685000,139,139.0,,30.3184,25.47271,0.04171,5.58094,0
7,1,2010-02-24T09:37:07.685000,140,140.0,,30.33435,25.48787,0.04165,5.58101,0
7,1,2010-02-24T09:37:07.685000,141,141.0,,30.2054,25.52566,0.04184,5.58069,0
7,1,2010-02-24T09:37:07.685000,142,142.0,,30.14801,25.57016,0.04158,5.58134,0
7,1,2010-02-24T09:37:07.685000,143,143.0,,30.19609,25.56925,0.04188,5.58065,0
7,1,2010-02-24T09:37:07.685000,144,144.0,,30.13295,25.55999,0.04192,5.58116,0
7,1,2010-02-24T09:37:07.685000,145,145.0,,30.08705,25.52032,0.04179,5.58124,0
7,1,2010-02-24T09:37:07.685000,146,146.0,,30.08624,25.49765,0.04199,5.58104,0
7,1,2010-02-24T09:37:07.685000,147,147.0,,30.0843,25.47709,0.04189,5.58113,0
7,1,2010-02-24T09:37:07.685000,148,148.0,,30.05459,25.44574,0.042,5.58083,0
7,1,2010-02-24T09:37:07.685000,149,149.0,,29.89205,25.43355,0.04183,5.58051,0
8,1,2010-02-26T08:28:21.769000,0,0.0,,36.74289,40.75414,0.038,5.57999,0
8,1,2010-02-26T08:28:21.769000,1,1.0,,69.1614,99.5803,0.03787,5.57962,0
8,1,2010-02-26T08:28:21.769000,2,2.0,,97.61192,149.28851,0.03809,5.57941,0
8,1,2010-02-26T08:28:21.769000,3,3.0,,121.65718,198.50873,2.89075,4.84166,0
8,1,2010-02-26T08:28:21.769000,4,4.0,1.88486,150.35026,247.38751,2.55111,4.91584,81
8,1,2010-02-26T08:28:21.769000,5,5.0,1.87309,150.83886,247.32172,2.56385,4.90616,98
8,1,2010-02-26T08:28:21.769000,6,6.0,1.8767,151.98644,247.93396,2.5379,4.91091,100
8,1,2010-02-26T08:28:21.769000,7,7.0,1.87444,152.56481,248.06373,2.52456,4.91964,98
8,1,2010-02-26T08:28:21.769000,8,8.0,1.87823,152.89062,248.00312,2.55188,4.90868,97
8,1,2010-02-26T08:28:21.769000,9,9.0,1.88074,153.56483,248.16883,2.53869,4.909,96
8,1,2010-02-26T08:28:21.769000,10,10.0,1.88788,153.8305,247.90624,2.51627,4.91286,96
8,1,2010-02-26T08:28:21.769000,11,11.0,1.87409,153.82175,247.90808,2.55039,4.90286,98
8,1,2010-02-26T08:28:21.769000,12,12.0,1.87513,153.72575,247.98886,2.54001,4.90908,97
8,1,2010-02-26T08:28:21.769000,13,13.0,1.87974,153.94285,247.95443,2.54242,4.90372,96
8,1,2010-02-26T08:28:21.769000,14,14.0,1.90403,154.21613,247.92142,2.4979,4.92117,96
8,1,2010-02-26T08:28:21.769000,15,15.0,1.87122,154.4172,248.01674,2.51786,4.9128,97
8,1,2010-02-26T08:28:21.769000,16,16.0,1.89612,154.52729,248.05023,2.50153,4.91817,95
8,1,2010-02-26T08:28:21.769000,17,17.0,1.90065,155.38395,248.08641,2.51111,4.91577,97
